quantity,kind,detail
Pop_III_IMF_max,odmap_gap,PAPER_1652
Pop_III_IMF_max,odmap_gap,PAPER_1652
Pop_III_IMF_max,odmap_gap,PAPER_1652
Pop_III_IMF_max,odmap_gap,PAPER_1652
Pop_III_IMF_max,odmap_gap,PAPER_1652
SM_PMNS_theta_12_deg,odmap_gap,PAPER_1209HH
SM_PMNS_theta_12_deg,odmap_gap,PAPER_1209HH
SM_PMNS_theta_12_deg,odmap_gap,PAPER_1209HH
SM_PMNS_theta_12_deg,odmap_gap,PAPER_1209HH
SM_PMNS_theta_12_deg,odmap_gap,PAPER_1209HH
SM_PMNS_theta_12_deg,odmap_gap,PAPER_1209HH
SM_PMNS_theta_12_deg,odmap_gap,PAPER_1209HH
SM_PMNS_theta_12_deg,odmap_gap,PAPER_1209HH
SM_PMNS_theta_12_deg,odmap_gap,PAPER_1209HH
SM_alpha_s_M_Z_S378,odmap_gap,PAPER_1209HH
SM_alpha_s_M_Z_S378,odmap_gap,PAPER_1209HH
SM_alpha_s_M_Z_S378,odmap_gap,PAPER_1209HH
SM_alpha_s_M_Z_S378,odmap_gap,PAPER_1209HH
SM_alpha_s_M_Z_S378,odmap_gap,PAPER_1209HH
SM_alpha_s_M_Z_S378,odmap_gap,PAPER_1209HH
SM_alpha_s_M_Z_S378,odmap_gap,PAPER_1209HH
SM_alpha_s_M_Z_S378,odmap_gap,PAPER_1209HH
SM_alpha_s_M_Z_S378,odmap_gap,PAPER_1209HH
SM_cabibbo_sin_S379,odmap_gap,PAPER_1209HH
SM_cabibbo_sin_S379,odmap_gap,PAPER_1209HH
SM_cabibbo_sin_S379,odmap_gap,PAPER_1209HH
SM_cabibbo_sin_S379,odmap_gap,PAPER_1209HH
SM_cabibbo_sin_S379,odmap_gap,PAPER_1209HH
SM_cabibbo_sin_S379,odmap_gap,PAPER_1209HH
SM_cabibbo_sin_S379,odmap_gap,PAPER_1209HH
SM_cabibbo_sin_S379,odmap_gap,PAPER_1209HH
SM_cabibbo_sin_S379,odmap_gap,PAPER_1209HH
SM_cabibbo_sin_alternate,odmap_gap,PAPER_1167
SM_cabibbo_sin_alternate,odmap_gap,PAPER_1167
SM_cabibbo_sin_alternate,odmap_gap,PAPER_1167
SM_cabibbo_sin_alternate,odmap_gap,PAPER_1167
SM_cabibbo_sin_alternate,odmap_gap,PAPER_1167
SM_cabibbo_sin_alternate,odmap_gap,PAPER_1167
SM_cabibbo_sin_alternate,odmap_gap,PAPER_1167
SM_cabibbo_sin_alternate,odmap_gap,PAPER_1167
SM_cabibbo_sin_alternate,odmap_gap,PAPER_1167
SM_cabibbo_sin_primary,odmap_gap,PAPER_1167
SM_cabibbo_sin_primary,odmap_gap,PAPER_1167
SM_cabibbo_sin_primary,odmap_gap,PAPER_1167
SM_cabibbo_sin_primary,odmap_gap,PAPER_1167
SM_cabibbo_sin_primary,odmap_gap,PAPER_1167
SM_cabibbo_sin_primary,odmap_gap,PAPER_1167
SM_cabibbo_sin_primary,odmap_gap,PAPER_1167
SM_cabibbo_sin_primary,odmap_gap,PAPER_1167
SM_cabibbo_sin_primary,odmap_gap,PAPER_1167
SM_cabibbo_theta_deg_S326,odmap_gap,PAPER_1167
SM_cabibbo_theta_deg_S326,odmap_gap,PAPER_1167
SM_cabibbo_theta_deg_S326,odmap_gap,PAPER_1167
SM_cabibbo_theta_deg_S326,odmap_gap,PAPER_1167
SM_cabibbo_theta_deg_S326,odmap_gap,PAPER_1167
SM_cabibbo_theta_deg_S326,odmap_gap,PAPER_1167
SM_cabibbo_theta_deg_S326,odmap_gap,PAPER_1167
SM_cabibbo_theta_deg_S326,odmap_gap,PAPER_1167
SM_cabibbo_theta_deg_S326,odmap_gap,PAPER_1167
SM_delta_CP,odmap_gap,PAPER_1209HH
SM_delta_CP,odmap_gap,PAPER_1209HH
SM_delta_CP,odmap_gap,PAPER_1209HH
SM_delta_CP,odmap_gap,PAPER_1209HH
SM_delta_CP,odmap_gap,PAPER_1209HH
SM_delta_CP,odmap_gap,PAPER_1209HH
SM_delta_CP,odmap_gap,PAPER_1209HH
SM_delta_CP,odmap_gap,PAPER_1209HH
SM_delta_CP,odmap_gap,PAPER_1209HH
SM_eta_gamma_gamma_BR,odmap_gap,PAPER_1209HH
SM_eta_gamma_gamma_BR,odmap_gap,PAPER_1209HH
SM_eta_gamma_gamma_BR,odmap_gap,PAPER_1209HH
SM_eta_gamma_gamma_BR,odmap_gap,PAPER_1209HH
SM_eta_gamma_gamma_BR,odmap_gap,PAPER_1209HH
SM_eta_gamma_gamma_BR,odmap_gap,PAPER_1209HH
SM_eta_gamma_gamma_BR,odmap_gap,PAPER_1209HH
SM_eta_gamma_gamma_BR,odmap_gap,PAPER_1209HH
SM_eta_gamma_gamma_BR,odmap_gap,PAPER_1209HH
SM_generation_count,odmap_gap,PAPER_1167
SM_generation_count,odmap_gap,PAPER_1167
SM_generation_count,odmap_gap,PAPER_1167
SM_generation_count,odmap_gap,PAPER_1167
SM_generation_count,odmap_gap,PAPER_1167
SM_generation_count,odmap_gap,PAPER_1167
SM_generation_count,odmap_gap,PAPER_1167
SM_generation_count,odmap_gap,PAPER_1167
SM_generation_count,odmap_gap,PAPER_1167
SM_higgs_lambda_S377,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S377,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S377,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S377,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S377,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S377,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S377,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S377,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S377,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S441,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S441,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S441,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S441,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S441,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S441,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S441,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S441,odmap_gap,PAPER_1209HH
SM_higgs_lambda_S441,odmap_gap,PAPER_1209HH
SM_jarlskog_J,odmap_gap,PAPER_1209HH
SM_jarlskog_J,odmap_gap,PAPER_1209HH
SM_jarlskog_J,odmap_gap,PAPER_1209HH
SM_jarlskog_J,odmap_gap,PAPER_1209HH
SM_jarlskog_J,odmap_gap,PAPER_1209HH
SM_jarlskog_J,odmap_gap,PAPER_1209HH
SM_jarlskog_J,odmap_gap,PAPER_1209HH
SM_jarlskog_J,odmap_gap,PAPER_1209HH
SM_jarlskog_J,odmap_gap,PAPER_1209HH
SM_mH_over_mt,odmap_gap,PAPER_1209HH
SM_mH_over_mt,odmap_gap,PAPER_1209HH
SM_mH_over_mt,odmap_gap,PAPER_1209HH
SM_mH_over_mt,odmap_gap,PAPER_1209HH
SM_mH_over_mt,odmap_gap,PAPER_1209HH
SM_mH_over_mt,odmap_gap,PAPER_1209HH
SM_mH_over_mt,odmap_gap,PAPER_1209HH
SM_mH_over_mt,odmap_gap,PAPER_1209HH
SM_mH_over_mt,odmap_gap,PAPER_1209HH
SM_mt_over_mW,odmap_gap,PAPER_1209HH
SM_mt_over_mW,odmap_gap,PAPER_1209HH
SM_mt_over_mW,odmap_gap,PAPER_1209HH
SM_mt_over_mW,odmap_gap,PAPER_1209HH
SM_mt_over_mW,odmap_gap,PAPER_1209HH
SM_mt_over_mW,odmap_gap,PAPER_1209HH
SM_mt_over_mW,odmap_gap,PAPER_1209HH
SM_mt_over_mW,odmap_gap,PAPER_1209HH
SM_mt_over_mW,odmap_gap,PAPER_1209HH
SM_proton_g_factor,odmap_gap,PAPER_1209HH
SM_proton_g_factor,odmap_gap,PAPER_1209HH
SM_proton_g_factor,odmap_gap,PAPER_1209HH
SM_proton_g_factor,odmap_gap,PAPER_1209HH
SM_proton_g_factor,odmap_gap,PAPER_1209HH
SM_proton_g_factor,odmap_gap,PAPER_1209HH
SM_proton_g_factor,odmap_gap,PAPER_1209HH
SM_proton_g_factor,odmap_gap,PAPER_1209HH
SM_proton_g_factor,odmap_gap,PAPER_1209HH
SM_theta_23_atm,odmap_gap,PAPER_1209HH
SM_theta_23_atm,odmap_gap,PAPER_1209HH
SM_theta_23_atm,odmap_gap,PAPER_1209HH
SM_theta_23_atm,odmap_gap,PAPER_1209HH
SM_theta_23_atm,odmap_gap,PAPER_1209HH
SM_theta_23_atm,odmap_gap,PAPER_1209HH
SM_theta_23_atm,odmap_gap,PAPER_1209HH
SM_theta_23_atm,odmap_gap,PAPER_1209HH
SM_theta_23_atm,odmap_gap,PAPER_1209HH
SM_top_yukawa_S376,odmap_gap,PAPER_1209HH
SM_top_yukawa_S376,odmap_gap,PAPER_1209HH
SM_top_yukawa_S376,odmap_gap,PAPER_1209HH
SM_top_yukawa_S376,odmap_gap,PAPER_1209HH
SM_top_yukawa_S376,odmap_gap,PAPER_1209HH
SM_top_yukawa_S376,odmap_gap,PAPER_1209HH
SM_top_yukawa_S376,odmap_gap,PAPER_1209HH
SM_top_yukawa_S376,odmap_gap,PAPER_1209HH
SM_top_yukawa_S376,odmap_gap,PAPER_1209HH
SM_top_yukawa_S440,odmap_gap,PAPER_1209HH
SM_top_yukawa_S440,odmap_gap,PAPER_1209HH
SM_top_yukawa_S440,odmap_gap,PAPER_1209HH
SM_top_yukawa_S440,odmap_gap,PAPER_1209HH
SM_top_yukawa_S440,odmap_gap,PAPER_1209HH
SM_top_yukawa_S440,odmap_gap,PAPER_1209HH
SM_top_yukawa_S440,odmap_gap,PAPER_1209HH
SM_top_yukawa_S440,odmap_gap,PAPER_1209HH
SM_top_yukawa_S440,odmap_gap,PAPER_1209HH
SM_wimp_exponent,odmap_gap,PAPER_1209HH
SM_wimp_exponent,odmap_gap,PAPER_1209HH
SM_wimp_exponent,odmap_gap,PAPER_1209HH
SM_wimp_exponent,odmap_gap,PAPER_1209HH
SM_wimp_exponent,odmap_gap,PAPER_1209HH
SM_wimp_exponent,odmap_gap,PAPER_1209HH
SM_wimp_exponent,odmap_gap,PAPER_1209HH
SM_wimp_exponent,odmap_gap,PAPER_1209HH
SM_wimp_exponent,odmap_gap,PAPER_1209HH
alpha_inverse,odmap_gap,PAPER_1167
alpha_inverse,odmap_gap,PAPER_1167
alpha_inverse,odmap_gap,PAPER_1167
alpha_inverse,odmap_gap,PAPER_1167
alpha_inverse,odmap_gap,PAPER_1167
alpha_inverse,odmap_gap,PAPER_1167
alpha_inverse,odmap_gap,PAPER_1167
alpha_inverse,odmap_gap,PAPER_1167
alpha_inverse,odmap_gap,PAPER_1167
alpha_s_M_Z,odmap_gap,PAPER_1167
alpha_s_M_Z,odmap_gap,PAPER_1167
alpha_s_M_Z,odmap_gap,PAPER_1167
alpha_s_M_Z,odmap_gap,PAPER_1167
alpha_s_M_Z,odmap_gap,PAPER_1167
alpha_s_M_Z,odmap_gap,PAPER_1167
alpha_s_M_Z,odmap_gap,PAPER_1167
alpha_s_M_Z,odmap_gap,PAPER_1167
alpha_s_M_Z,odmap_gap,PAPER_1167
astro_BH_entropy_coeff,odmap_gap,PAPER_594
astro_BH_entropy_coeff,odmap_gap,PAPER_594
astro_BH_entropy_coeff,odmap_gap,PAPER_594
astro_BH_entropy_coeff,odmap_gap,PAPER_594
astro_BH_entropy_coeff,odmap_gap,PAPER_594
astro_BH_entropy_coeff,odmap_gap,PAPER_594
astro_BH_entropy_coeff,odmap_gap,PAPER_594
astro_BH_entropy_coeff,odmap_gap,PAPER_594
astro_BH_entropy_coeff,odmap_gap,PAPER_594
astro_Chandrasekhar_mass,odmap_gap,PAPER_1149
astro_Chandrasekhar_mass,odmap_gap,PAPER_1149
astro_Chandrasekhar_mass,odmap_gap,PAPER_1149
astro_Chandrasekhar_mass,odmap_gap,PAPER_1149
astro_Chandrasekhar_mass,odmap_gap,PAPER_1149
astro_Chandrasekhar_mass,odmap_gap,PAPER_1149
astro_Chandrasekhar_mass,odmap_gap,PAPER_1149
astro_Chandrasekhar_mass,odmap_gap,PAPER_1149
astro_Chandrasekhar_mass,odmap_gap,PAPER_1149
astro_ISCO_r_M,odmap_gap,PAPER_1149
astro_ISCO_r_M,odmap_gap,PAPER_1149
astro_ISCO_r_M,odmap_gap,PAPER_1149
astro_ISCO_r_M,odmap_gap,PAPER_1149
astro_ISCO_r_M,odmap_gap,PAPER_1149
astro_ISCO_r_M,odmap_gap,PAPER_1149
astro_ISCO_r_M,odmap_gap,PAPER_1149
astro_ISCO_r_M,odmap_gap,PAPER_1149
astro_ISCO_r_M,odmap_gap,PAPER_1149
astro_NS_compactness,odmap_gap,PAPER_1149
astro_NS_compactness,odmap_gap,PAPER_1149
astro_NS_compactness,odmap_gap,PAPER_1149
astro_NS_compactness,odmap_gap,PAPER_1149
astro_NS_compactness,odmap_gap,PAPER_1149
astro_NS_compactness,odmap_gap,PAPER_1149
astro_NS_compactness,odmap_gap,PAPER_1149
astro_NS_compactness,odmap_gap,PAPER_1149
astro_NS_compactness,odmap_gap,PAPER_1149
astro_Salpeter_IMF_alpha,odmap_gap,PAPER_1149
astro_Salpeter_IMF_alpha,odmap_gap,PAPER_1149
astro_Salpeter_IMF_alpha,odmap_gap,PAPER_1149
astro_Salpeter_IMF_alpha,odmap_gap,PAPER_1149
astro_Salpeter_IMF_alpha,odmap_gap,PAPER_1149
astro_Salpeter_IMF_alpha,odmap_gap,PAPER_1149
astro_Salpeter_IMF_alpha,odmap_gap,PAPER_1149
astro_Salpeter_IMF_alpha,odmap_gap,PAPER_1149
astro_Salpeter_IMF_alpha,odmap_gap,PAPER_1149
astro_Solar_Schwarzschild_ratio,odmap_gap,PAPER_1149
astro_Solar_Schwarzschild_ratio,odmap_gap,PAPER_1149
astro_Solar_Schwarzschild_ratio,odmap_gap,PAPER_1149
astro_Solar_Schwarzschild_ratio,odmap_gap,PAPER_1149
astro_Solar_Schwarzschild_ratio,odmap_gap,PAPER_1149
astro_Solar_Schwarzschild_ratio,odmap_gap,PAPER_1149
astro_Solar_Schwarzschild_ratio,odmap_gap,PAPER_1149
astro_Solar_Schwarzschild_ratio,odmap_gap,PAPER_1149
astro_Solar_Schwarzschild_ratio,odmap_gap,PAPER_1149
astro_TOV_max_mass,odmap_gap,PAPER_1149
astro_TOV_max_mass,odmap_gap,PAPER_1149
astro_TOV_max_mass,odmap_gap,PAPER_1149
astro_TOV_max_mass,odmap_gap,PAPER_1149
astro_TOV_max_mass,odmap_gap,PAPER_1149
astro_TOV_max_mass,odmap_gap,PAPER_1149
astro_TOV_max_mass,odmap_gap,PAPER_1149
astro_TOV_max_mass,odmap_gap,PAPER_1149
astro_TOV_max_mass,odmap_gap,PAPER_1149
astro_WD_radius_mass_exponent,odmap_gap,PAPER_1149
astro_WD_radius_mass_exponent,odmap_gap,PAPER_1149
astro_WD_radius_mass_exponent,odmap_gap,PAPER_1149
astro_WD_radius_mass_exponent,odmap_gap,PAPER_1149
astro_WD_radius_mass_exponent,odmap_gap,PAPER_1149
astro_WD_radius_mass_exponent,odmap_gap,PAPER_1149
astro_WD_radius_mass_exponent,odmap_gap,PAPER_1149
astro_WD_radius_mass_exponent,odmap_gap,PAPER_1149
astro_WD_radius_mass_exponent,odmap_gap,PAPER_1149
astro_grav_binding_coeff,odmap_gap,PAPER_1149
astro_grav_binding_coeff,odmap_gap,PAPER_1149
astro_grav_binding_coeff,odmap_gap,PAPER_1149
astro_grav_binding_coeff,odmap_gap,PAPER_1149
astro_grav_binding_coeff,odmap_gap,PAPER_1149
astro_grav_binding_coeff,odmap_gap,PAPER_1149
astro_grav_binding_coeff,odmap_gap,PAPER_1149
astro_grav_binding_coeff,odmap_gap,PAPER_1149
astro_grav_binding_coeff,odmap_gap,PAPER_1149
astro_photon_sphere_r_M,odmap_gap,PAPER_1149
astro_photon_sphere_r_M,odmap_gap,PAPER_1149
astro_photon_sphere_r_M,odmap_gap,PAPER_1149
astro_photon_sphere_r_M,odmap_gap,PAPER_1149
astro_photon_sphere_r_M,odmap_gap,PAPER_1149
astro_photon_sphere_r_M,odmap_gap,PAPER_1149
astro_photon_sphere_r_M,odmap_gap,PAPER_1149
astro_photon_sphere_r_M,odmap_gap,PAPER_1149
astro_photon_sphere_r_M,odmap_gap,PAPER_1149
bertrand_uniform,odmap_gap,PAPER_1776
bertrand_uniform,odmap_gap,PAPER_1776
bertrand_uniform,odmap_gap,PAPER_1776
bertrand_uniform,odmap_gap,PAPER_1776
bertrand_uniform,odmap_gap,PAPER_1776
bertrand_uniform,odmap_gap,PAPER_1776
bertrand_uniform,odmap_gap,PAPER_1776
bertrand_uniform,odmap_gap,PAPER_1776
bertrand_uniform,odmap_gap,PAPER_1776
bio_ATP_hydrolysis_kJ_mol,odmap_gap,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,odmap_gap,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,odmap_gap,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,odmap_gap,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,odmap_gap,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,odmap_gap,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,odmap_gap,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,odmap_gap,PAPER_1167
bio_ATP_hydrolysis_kJ_mol,odmap_gap,PAPER_1167
bio_DNA_pitch_bp_per_turn,odmap_gap,PAPER_1167
bio_DNA_pitch_bp_per_turn,odmap_gap,PAPER_1167
bio_DNA_pitch_bp_per_turn,odmap_gap,PAPER_1167
bio_DNA_pitch_bp_per_turn,odmap_gap,PAPER_1167
bio_DNA_pitch_bp_per_turn,odmap_gap,PAPER_1167
bio_DNA_pitch_bp_per_turn,odmap_gap,PAPER_1167
bio_DNA_pitch_bp_per_turn,odmap_gap,PAPER_1167
bio_DNA_pitch_bp_per_turn,odmap_gap,PAPER_1167
bio_DNA_pitch_bp_per_turn,odmap_gap,PAPER_1167
bio_Hill_coefficient_O2,odmap_gap,PAPER_1167
bio_Hill_coefficient_O2,odmap_gap,PAPER_1167
bio_Hill_coefficient_O2,odmap_gap,PAPER_1167
bio_Hill_coefficient_O2,odmap_gap,PAPER_1167
bio_Hill_coefficient_O2,odmap_gap,PAPER_1167
bio_Hill_coefficient_O2,odmap_gap,PAPER_1167
bio_Hill_coefficient_O2,odmap_gap,PAPER_1167
bio_Hill_coefficient_O2,odmap_gap,PAPER_1167
bio_Hill_coefficient_O2,odmap_gap,PAPER_1167
bio_Kleiber_exponent,odmap_gap,PAPER_1167
bio_Kleiber_exponent,odmap_gap,PAPER_1167
bio_Kleiber_exponent,odmap_gap,PAPER_1167
bio_Kleiber_exponent,odmap_gap,PAPER_1167
bio_Kleiber_exponent,odmap_gap,PAPER_1167
bio_Kleiber_exponent,odmap_gap,PAPER_1167
bio_Kleiber_exponent,odmap_gap,PAPER_1167
bio_Kleiber_exponent,odmap_gap,PAPER_1167
bio_Kleiber_exponent,odmap_gap,PAPER_1167
bio_Redfield_C_N_ratio,odmap_gap,PAPER_1167
bio_Redfield_C_N_ratio,odmap_gap,PAPER_1167
bio_Redfield_C_N_ratio,odmap_gap,PAPER_1167
bio_Redfield_C_N_ratio,odmap_gap,PAPER_1167
bio_Redfield_C_N_ratio,odmap_gap,PAPER_1167
bio_Redfield_C_N_ratio,odmap_gap,PAPER_1167
bio_Redfield_C_N_ratio,odmap_gap,PAPER_1167
bio_Redfield_C_N_ratio,odmap_gap,PAPER_1167
bio_Redfield_C_N_ratio,odmap_gap,PAPER_1167
bio_chlorophyll_a_peak_nm,odmap_gap,PAPER_1167
bio_chlorophyll_a_peak_nm,odmap_gap,PAPER_1167
bio_chlorophyll_a_peak_nm,odmap_gap,PAPER_1167
bio_chlorophyll_a_peak_nm,odmap_gap,PAPER_1167
bio_chlorophyll_a_peak_nm,odmap_gap,PAPER_1167
bio_chlorophyll_a_peak_nm,odmap_gap,PAPER_1167
bio_chlorophyll_a_peak_nm,odmap_gap,PAPER_1167
bio_chlorophyll_a_peak_nm,odmap_gap,PAPER_1167
bio_chlorophyll_a_peak_nm,odmap_gap,PAPER_1167
bio_codon_redundancy_64_20,odmap_gap,PAPER_1167
bio_codon_redundancy_64_20,odmap_gap,PAPER_1167
bio_codon_redundancy_64_20,odmap_gap,PAPER_1167
bio_codon_redundancy_64_20,odmap_gap,PAPER_1167
bio_codon_redundancy_64_20,odmap_gap,PAPER_1167
bio_codon_redundancy_64_20,odmap_gap,PAPER_1167
bio_codon_redundancy_64_20,odmap_gap,PAPER_1167
bio_codon_redundancy_64_20,odmap_gap,PAPER_1167
bio_codon_redundancy_64_20,odmap_gap,PAPER_1167
bio_photosynthesis_quantum_yield,odmap_gap,PAPER_1167
bio_photosynthesis_quantum_yield,odmap_gap,PAPER_1167
bio_photosynthesis_quantum_yield,odmap_gap,PAPER_1167
bio_photosynthesis_quantum_yield,odmap_gap,PAPER_1167
bio_photosynthesis_quantum_yield,odmap_gap,PAPER_1167
bio_photosynthesis_quantum_yield,odmap_gap,PAPER_1167
bio_photosynthesis_quantum_yield,odmap_gap,PAPER_1167
bio_photosynthesis_quantum_yield,odmap_gap,PAPER_1167
bio_photosynthesis_quantum_yield,odmap_gap,PAPER_1167
bio_phyllotaxis_golden_ratio,odmap_gap,PAPER_1167
bio_phyllotaxis_golden_ratio,odmap_gap,PAPER_1167
bio_phyllotaxis_golden_ratio,odmap_gap,PAPER_1167
bio_phyllotaxis_golden_ratio,odmap_gap,PAPER_1167
bio_phyllotaxis_golden_ratio,odmap_gap,PAPER_1167
bio_phyllotaxis_golden_ratio,odmap_gap,PAPER_1167
bio_phyllotaxis_golden_ratio,odmap_gap,PAPER_1167
bio_phyllotaxis_golden_ratio,odmap_gap,PAPER_1167
bio_phyllotaxis_golden_ratio,odmap_gap,PAPER_1167
bio_telomere_TTAGGG_length,odmap_gap,PAPER_1167
bio_telomere_TTAGGG_length,odmap_gap,PAPER_1167
bio_telomere_TTAGGG_length,odmap_gap,PAPER_1167
bio_telomere_TTAGGG_length,odmap_gap,PAPER_1167
bio_telomere_TTAGGG_length,odmap_gap,PAPER_1167
bio_telomere_TTAGGG_length,odmap_gap,PAPER_1167
bio_telomere_TTAGGG_length,odmap_gap,PAPER_1167
bio_telomere_TTAGGG_length,odmap_gap,PAPER_1167
bio_telomere_TTAGGG_length,odmap_gap,PAPER_1167
flat_rotation_beta_i,odmap_gap,PAPER_1756
flat_rotation_beta_i,odmap_gap,PAPER_1756
flat_rotation_beta_i,odmap_gap,PAPER_1756
flat_rotation_beta_i,odmap_gap,PAPER_1756
flat_rotation_beta_i,odmap_gap,PAPER_1756
flat_rotation_beta_i,odmap_gap,PAPER_1756
flat_rotation_beta_i,odmap_gap,PAPER_1756
flat_rotation_beta_i,odmap_gap,PAPER_1756
flat_rotation_beta_i,odmap_gap,PAPER_1756
geo_Earth_Moon_a_over_R_E,odmap_gap,PAPER_1167
geo_Earth_Moon_a_over_R_E,odmap_gap,PAPER_1167
geo_Earth_Moon_a_over_R_E,odmap_gap,PAPER_1167
geo_Earth_Moon_a_over_R_E,odmap_gap,PAPER_1167
geo_Earth_Moon_a_over_R_E,odmap_gap,PAPER_1167
geo_Earth_Moon_a_over_R_E,odmap_gap,PAPER_1167
geo_Earth_Moon_a_over_R_E,odmap_gap,PAPER_1167
geo_Earth_Moon_a_over_R_E,odmap_gap,PAPER_1167
geo_Earth_Moon_a_over_R_E,odmap_gap,PAPER_1167
geo_Earth_obliquity_deg,odmap_gap,PAPER_1167
geo_Earth_obliquity_deg,odmap_gap,PAPER_1167
geo_Earth_obliquity_deg,odmap_gap,PAPER_1167
geo_Earth_obliquity_deg,odmap_gap,PAPER_1167
geo_Earth_obliquity_deg,odmap_gap,PAPER_1167
geo_Earth_obliquity_deg,odmap_gap,PAPER_1167
geo_Earth_obliquity_deg,odmap_gap,PAPER_1167
geo_Earth_obliquity_deg,odmap_gap,PAPER_1167
geo_Earth_obliquity_deg,odmap_gap,PAPER_1167
geo_J2_oblateness_norm,odmap_gap,PAPER_1167
geo_J2_oblateness_norm,odmap_gap,PAPER_1167
geo_J2_oblateness_norm,odmap_gap,PAPER_1167
geo_J2_oblateness_norm,odmap_gap,PAPER_1167
geo_J2_oblateness_norm,odmap_gap,PAPER_1167
geo_J2_oblateness_norm,odmap_gap,PAPER_1167
geo_J2_oblateness_norm,odmap_gap,PAPER_1167
geo_J2_oblateness_norm,odmap_gap,PAPER_1167
geo_J2_oblateness_norm,odmap_gap,PAPER_1167
geo_adiabatic_lapse_K_per_km,odmap_gap,PAPER_1167
geo_adiabatic_lapse_K_per_km,odmap_gap,PAPER_1167
geo_adiabatic_lapse_K_per_km,odmap_gap,PAPER_1167
geo_adiabatic_lapse_K_per_km,odmap_gap,PAPER_1167
geo_adiabatic_lapse_K_per_km,odmap_gap,PAPER_1167
geo_adiabatic_lapse_K_per_km,odmap_gap,PAPER_1167
geo_adiabatic_lapse_K_per_km,odmap_gap,PAPER_1167
geo_adiabatic_lapse_K_per_km,odmap_gap,PAPER_1167
geo_adiabatic_lapse_K_per_km,odmap_gap,PAPER_1167
geo_atm_pressure_atm_norm,odmap_gap,PAPER_1167
geo_atm_pressure_atm_norm,odmap_gap,PAPER_1167
geo_atm_pressure_atm_norm,odmap_gap,PAPER_1167
geo_atm_pressure_atm_norm,odmap_gap,PAPER_1167
geo_atm_pressure_atm_norm,odmap_gap,PAPER_1167
geo_atm_pressure_atm_norm,odmap_gap,PAPER_1167
geo_atm_pressure_atm_norm,odmap_gap,PAPER_1167
geo_atm_pressure_atm_norm,odmap_gap,PAPER_1167
geo_atm_pressure_atm_norm,odmap_gap,PAPER_1167
geo_atmospheric_scale_height_km,odmap_gap,PAPER_1167
geo_atmospheric_scale_height_km,odmap_gap,PAPER_1167
geo_atmospheric_scale_height_km,odmap_gap,PAPER_1167
geo_atmospheric_scale_height_km,odmap_gap,PAPER_1167
geo_atmospheric_scale_height_km,odmap_gap,PAPER_1167
geo_atmospheric_scale_height_km,odmap_gap,PAPER_1167
geo_atmospheric_scale_height_km,odmap_gap,PAPER_1167
geo_atmospheric_scale_height_km,odmap_gap,PAPER_1167
geo_atmospheric_scale_height_km,odmap_gap,PAPER_1167
geo_brunt_vaisala_N2_s2,odmap_gap,PAPER_1167
geo_brunt_vaisala_N2_s2,odmap_gap,PAPER_1167
geo_brunt_vaisala_N2_s2,odmap_gap,PAPER_1167
geo_brunt_vaisala_N2_s2,odmap_gap,PAPER_1167
geo_brunt_vaisala_N2_s2,odmap_gap,PAPER_1167
geo_brunt_vaisala_N2_s2,odmap_gap,PAPER_1167
geo_brunt_vaisala_N2_s2,odmap_gap,PAPER_1167
geo_brunt_vaisala_N2_s2,odmap_gap,PAPER_1167
geo_brunt_vaisala_N2_s2,odmap_gap,PAPER_1167
geo_greenhouse_DeltaT_K,odmap_gap,PAPER_1167
geo_greenhouse_DeltaT_K,odmap_gap,PAPER_1167
geo_greenhouse_DeltaT_K,odmap_gap,PAPER_1167
geo_greenhouse_DeltaT_K,odmap_gap,PAPER_1167
geo_greenhouse_DeltaT_K,odmap_gap,PAPER_1167
geo_greenhouse_DeltaT_K,odmap_gap,PAPER_1167
geo_greenhouse_DeltaT_K,odmap_gap,PAPER_1167
geo_greenhouse_DeltaT_K,odmap_gap,PAPER_1167
geo_greenhouse_DeltaT_K,odmap_gap,PAPER_1167
geo_magnetopause_R_E,odmap_gap,PAPER_1167
geo_magnetopause_R_E,odmap_gap,PAPER_1167
geo_magnetopause_R_E,odmap_gap,PAPER_1167
